"","acceptedScientificName","acceptedTaxonKey","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","collectionKey","continent","coordinateUncertaintyInMeters","country","crawlId","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","distanceFromCentroidInMeters","dynamicProperties","endDayOfYear","eventDate","eventID","eventRemarks","eventTime","eventType","family","familyKey","fieldNotes","fieldNumber","footprintSRS","footprintWKT","fullCountry","gbifID","gbifRegion","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","hostingOrganizationKey","http://unknown.org/captive_cultivated","http://unknown.org/georeferenceRemarks","http://unknown.org/language","http://unknown.org/license","http://unknown.org/modified","http://unknown.org/nick","http://unknown.org/recordEnteredBy","http://unknown.org/recordID","http://unknown.org/rightsHolder","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","installationKey","institutionCode","institutionID","institutionKey","isInCluster","island","islandGroup","ISO2","isSequenced","iucnRedListCategory","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationID","locationRemarks","lon","modified","month","municipality","nameAccordingTo","nameAccordingToID","namePublishedInID","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismQuantity","organismQuantityType","originalNameUsage","otherCatalogNumbers","ownerInstitutionCode","parentEventID","phylum","phylumKey","preparations","previousIdentifications","projectId","protocol","publishedByGbifRegion","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","type","verbatimCoordinateSystem","verbatimDepth","verbatimEventDate","verbatimIdentification","verbatimLocality","waterBody","year","downloadDate"
"103","Bifurcaria bifurcata R.Ross",3197821,NA,"Cork",NA,NA,"HUMAN_OBSERVATION",NA,"814b9b3a-92f9-11ec-912d-e454e8915339","Phaeophyceae",7073593,"Roancarrigbeg Island, Ireland, EUROPE","Explore Your Shore",NA,NA,"EUROPE",100,"Ireland",159,"https://marineinfo.org/id/dataset/8046","d015c8d2-b847-4007-a401-7c4685d53218","Explore Your Shore",NA,25,NA,NA,NA,NA,NA,268,"2021-09-25","EYS_51.65844324_-9.75362861_2021-09-25_5",NA,NA,NA,"Sargassaceae",7733,NA,NA,"EPSG:4326",NA,"Ireland","3771306756","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2089ce96-4fb5-4a20-999c-3ccf45a27a4d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EYS_51.65844324_-9.75362861_2021-09-25-814b9b3a-92f9-11ec-912d-e454e8915339",NA,NA,"f9df6cff-21d4-4d4b-8da4-eda454f5a086",NA,NA,NA,FALSE,NA,NA,"IE",FALSE,"NE",3771306756,"Chromista",4,"en","2025-03-25T19:10:43.777+00:00","2025-03-25T19:11:17.264+00:00","2025-03-25T19:11:17.264+00:00",51.658443,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Roancarrigbeg Island","V787465",NA,-9.753629,"2023-04-05T17:28:04.000+00:00",9,NA,NA,NA,NA,NA,"EYS_51.65844324_-9.75362861_2021-09-25-814b9b3a-92f9-11ec-912d-e454e8915339",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"EML","EUROPE","BE","2089ce96-4fb5-4a20-999c-3ccf45a27a4d",NA,"891392",NA,NA,NA,NA,"Bifurcaria bifurcata R.Ross","urn:lsid:marinespecies.org:taxname:145503",NA,"Bifurcaria bifurcata",3197821,"bifurcata",268,NA,NA,3197821,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,2021,2025-06-03
"105","Bifurcaria bifurcata R.Ross",3197821,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"99219659","Phaeophyceae",7073593,"United Kingdom, EUROPE","Observations",NA,NA,"EUROPE",NA,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2021-10-24T20:15:56",24,NA,NA,NA,NA,NA,297,"2021-10-24T15:33:14",NA,NA,"15:33:14+01:00",NA,"Sargassaceae",7733,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4407136410","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"richluff",NA,NA,NA,"216147371",NA,NA,NA,NA,"jmneiva","99219659",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,NA,"GB",FALSE,"NE",4407136410,"Chromista",4,NA,"2025-05-30T13:42:03.106+00:00","2025-05-31T00:09:11.874+00:00","2025-05-31T00:09:11.874+00:00",51.133333,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-4.241667,"2023-09-04T13:06:14.000+00:00",10,NA,NA,NA,NA,NA,"https://www.inaturalist.org/observations/99219659",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Rich Luff",NA,"https://www.inaturalist.org/observations/99219659",NA,"Rich Luff",NA,"Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",297,NA,"343396",3197821,"ACCEPTED","SPECIES",NA,NA,NA,"2021-10-24 15:33:14",NA,"Croyde, UK",NA,2021,2025-06-03
"106","Bifurcaria bifurcata R.Ross",3197821,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"103154348","Phaeophyceae",7073593,"United Kingdom, EUROPE","Observations",NA,NA,"EUROPE",15,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2023-09-16T15:03:39",1,NA,NA,NA,NA,NA,335,"2021-12-01T09:45Z",NA,NA,"09:45:00Z",NA,"Sargassaceae",7733,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3712719467","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"john_hepburn",NA,NA,NA,"408667621",NA,NA,NA,NA,"Héctor Ibáñez Cantero","103154348",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,NA,"GB",FALSE,"NE",3712719467,"Chromista",4,NA,"2025-05-30T13:42:03.106+00:00","2025-05-30T23:50:00.725+00:00","2025-05-30T23:50:00.725+00:00",50.314297,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,-4.103355,"2024-03-16T14:17:50.000+00:00",12,NA,NA,NA,NA,NA,"https://www.inaturalist.org/observations/103154348",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","John Hepburn",NA,"https://www.inaturalist.org/observations/103154348",NA,"John Hepburn",NA,"Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",335,NA,"343396",3197821,"ACCEPTED","SPECIES",NA,NA,NA,"2021/12/01 9:45 AM UTC",NA,"Wembury Pt, Elevated Rockpool",NA,2021,2025-06-03
"107","Bifurcaria bifurcata R.Ross",3197821,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"Phaeophyceae",7073593,"Mousehole, Cornwall, United Kingdom, EUROPE","iRecord | General data",NA,NA,"EUROPE",707.1,"United Kingdom",365,NA,"97d01261-0027-4e89-a0d2-4a7d700f5fdb",NA,NA,27,NA,NA,NA,NA,NA,58,"2020-02-27","12962182",NA,NA,NA,"Sargassaceae",7733,NA,NA,NA,"POLYGON((-5.53773 50.08014,-5.53773 50.08954,-5.52444 50.08954,-5.52444 50.08014,-5.53773 50.08014))","United Kingdom of Great Britain and Northern Ireland","3353730607","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,"Marine Biological Association, and Biological Records Centre",NA,NA,NA,NA,"Accepted - considered correct","Luker, Sally","aa106ddd-32c7-45ed-86a6-59a3f8a3a26a",NA,NA,"99552c70-f762-11e1-a439-00145eb45e9a",NA,NA,NA,FALSE,NA,NA,"GB",FALSE,"NE",3353730607,"Chromista",4,NA,"2025-05-29T21:02:06.558+00:00","2025-05-29T21:02:59.684+00:00","2025-05-29T21:02:59.684+00:00",50.08484,"http://creativecommons.org/licenses/by/4.0/legalcode","Unknown","Mousehole, Cornwall",NA,NA,-5.531084,NA,2,NA,NA,NA,NA,NA,"19080763",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","f6b48504-1651-4a49-a88d-c2bc6178694d","Luker, S. Sally",NA,NA,NA,NA,NA,"Bifurcaria bifurcata R.Ross",NA,"Indeterminate","Bifurcaria bifurcata",3197821,"bifurcata",58,"NHMSYS0021058656","NHMSYS0021058656",3197821,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,2020,2025-06-03
"108","Bifurcaria bifurcata R.Ross",3197821,"England",NA,NA,NA,"MATERIAL_SAMPLE",NA,NA,"Phaeophyceae",7073593,"United Kingdom, EUROPE",NA,NA,NA,"EUROPE",70.1,"United Kingdom",344,NA,"686c1b9b-5f29-4e1f-8c28-f9779d264579",NA,NA,7,NA,NA,NA,NA,NA,128,"2020-05-07","MRPMN0010000033A.001",NA,NA,NA,"Sargassaceae",7733,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3035128713","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,"Porcupine Natural History Society",NA,NA,NA,NA,"Accepted - considered correct","David Fenwick","e7f1d452-fd8b-4209-a9aa-1ded167d7b58",NA,NA,"99552c70-f762-11e1-a439-00145eb45e9a","PNHS",NA,NA,TRUE,NA,NA,"GB",FALSE,"NE",3035128713,"Chromista",4,NA,"2025-05-16T10:27:54.592+00:00","2025-05-16T10:28:02.634+00:00","2025-05-16T10:28:02.634+00:00",50.124574,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,-5.502159,NA,5,NA,NA,NA,NA,NA,"MRPMN00100007AC0",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","f0a23325-1a1d-4b4c-a192-63765963d0a4","Fenwick, D. David",NA,NA,NA,NA,"MRPMN0010000006A_METH_001","Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",128,"NHMSYS0021058656",NA,3197821,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,2020,2025-06-03
"110","Bifurcaria bifurcata R.Ross",3197821,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"Phaeophyceae",7073593,"Carriggycrone Island, Derrynane Beach, Co. Kerry, Republic of Ireland, Ireland, EUROPE","MRMCS00500000111",NA,NA,"EUROPE",70.7,"Ireland",371,NA,"928304f1-d313-47cd-b17b-0232bc27b727",NA,NA,8,NA,NA,NA,NA,NA,160,"2020-06-08","MRMCS00500001058.001",NA,NA,NA,"Sargassaceae",7733,NA,NA,NA,NA,"Ireland","3355863508","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,"Seasearch",NA,NA,NA,NA,"Accepted - considered correct",NA,"d750ee4f-e801-46d1-9652-f3cdb2faed2e",NA,NA,"99552c70-f762-11e1-a439-00145eb45e9a","Seasearch",NA,NA,FALSE,NA,NA,"IE",FALSE,"NE",3355863508,"Chromista",4,NA,"2025-05-15T20:43:18.468+00:00","2025-05-15T20:43:55.598+00:00","2025-05-15T20:43:55.598+00:00",51.7574,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"""Carriggycrone Island, Derrynane Beach, Co. Kerry, Republic of Ireland""",NA,"Sublittoral",-10.13436,NA,6,NA,NA,NA,NA,NA,"T-MRMCS0050001EBAF",NA,"PRESENT","Fucales",1182,NA,"SACFORN",NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","5d662340-07fa-41b7-a3fc-e2e63ca50800",NA,NA,NA,NA,NA,NA,"Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",160,"NHMSYS0021058656","145503",3197821,"ACCEPTED","SPECIES",NA,NA,"-6.9 to -1.9 m",NA,NA,NA,NA,2020,2025-06-03
"111","Bifurcaria bifurcata R.Ross",3197821,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"53383996","Phaeophyceae",7073593,"United Kingdom, EUROPE","Observations",NA,NA,"EUROPE",7,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2020-07-18T03:00:12",17,NA,NA,NA,NA,NA,199,"2020-07-17T18:30:20",NA,NA,"18:30:20+02:00",NA,"Sargassaceae",7733,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4946468325","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"philipkadner",NA,NA,NA,"117830882",NA,NA,NA,NA,"jmneiva","53383996",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,NA,"GB",FALSE,"NE",4946468325,"Chromista",4,NA,"2025-05-30T13:42:03.106+00:00","2025-05-31T00:10:10.390+00:00","2025-05-31T00:10:10.390+00:00",50.10003,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-5.415005,"2024-09-12T18:19:10.000+00:00",7,NA,NA,NA,NA,NA,"https://www.inaturalist.org/observations/53383996",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Philip Kadner",NA,"https://www.inaturalist.org/observations/53383996",NA,"Philip Kadner",NA,"Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",199,NA,"343396",3197821,"ACCEPTED","SPECIES",NA,NA,NA,"2020-07-17 6:30:20 PM GMT+01:00",NA,"Prussia Cove, Rosudgeon, Penzance TR20 9BB, UK",NA,2020,2025-06-03
"112","Bifurcaria bifurcata R.Ross",3197821,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"Phaeophyceae",7073593,"St Aldhelm's Head, United Kingdom, EUROPE","MRLRC02400000005",NA,NA,"EUROPE",70.7,"United Kingdom",374,NA,"52422715-c1db-40a0-ba16-b84a295d248a",NA,NA,22,NA,NA,NA,NA,NA,204,"2020-07-22","MRLRC02400000087.001",NA,NA,NA,"Sargassaceae",7733,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3355926435","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,"Seasearch",NA,NA,NA,NA,"Accepted - considered correct",NA,"dbcbbff2-1628-4466-8aa8-6ff383426513",NA,NA,"99552c70-f762-11e1-a439-00145eb45e9a","Seasearch",NA,NA,FALSE,NA,NA,"GB",FALSE,"NE",3355926435,"Chromista",4,NA,"2025-05-30T00:56:48.533+00:00","2025-05-30T01:08:53.660+00:00","2025-05-30T01:08:53.660+00:00",50.57676,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"St Aldhelm's Head",NA,"Littoral/Sublittoral",-2.051484,NA,7,NA,NA,NA,NA,NA,"T-MRLRC02400001807",NA,"PRESENT","Fucales",1182,NA,"SACFORN",NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","5d662340-07fa-41b7-a3fc-e2e63ca50800","Baldock, L. Lin",NA,NA,NA,NA,NA,"Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",204,"NHMSYS0021058656","145503",3197821,"ACCEPTED","SPECIES",NA,NA,"-2 to 0.8 m",NA,NA,NA,NA,2020,2025-06-03
"113","Bifurcaria bifurcata R.Ross",3197821,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"99501434701090475","Phaeophyceae",7073593,"SB1 Carrowloughan, Ireland, EUROPE","RockyShoreMacroalgae",NA,NA,"EUROPE",100,"Ireland",389,"RockyShoreMacroalgae","b6f1a044-45b1-4a06-9b1c-90b0a733a4a2",NA,NA,19,NA,NA,NA,NA,NA,232,"2020-08-19",NA,NA,NA,NA,"Sargassaceae",7733,NA,NA,NA,NA,"Ireland","3396989595","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101463187",NA,NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,NA,"IE",FALSE,"NE",3396989595,"Chromista",4,NA,"2025-05-30T14:02:34.641+00:00","2025-05-30T14:02:42.434+00:00","2025-05-30T14:02:42.434+00:00",54.272233,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"SB1 Carrowloughan",NA,NA,-8.66352,"2024-04-05T10:49:18.000+00:00",8,NA,NA,NA,NA,NA,"ie.nbdc.dataset.RockyShoreMacroalgae.99501434701090475",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833",NA,NA,NA,NA,NA,NA,"Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",232,NA,NA,3197821,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,NA,2020,2025-06-03
"114","Bifurcaria bifurcata R.Ross",3197821,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"Phaeophyceae",7073593,"Newtrain East, United Kingdom, EUROPE",NA,NA,NA,"EUROPE",10,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,23,NA,NA,NA,NA,NA,236,"2020-08-23","263","Survey start time: 16:40:00, low tide time: 16:13:00, low tide height: 1.1 m",NA,NA,"Sargassaceae",7733,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","2903872735","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,"People Power Science",NA,NA,NA,"R0011626.JPG","Accepted","Ben Holt","b66c38cd-4ec1-45f2-95e0-1b7e871d59b2",NA,NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,FALSE,NA,NA,"GB",FALSE,"NE",2903872735,"Chromista",4,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:33.804+00:00","2025-05-15T06:02:33.804+00:00",50.545143,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Newtrain East",NA,"Survey start time: 16:40:00, low tide time: 16:13:00, low tide height: 1.1 m",-4.982462,NA,8,NA,NA,NA,NA,NA,"4018",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,NA,"BiodivFalseCrabs","Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",236,"NHMSYS0021058656","NHMSYS0021058656",3197821,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,2020,2025-06-03
"115","Bifurcaria bifurcata R.Ross",3197821,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"Phaeophyceae",7073593,"Newtrain East, United Kingdom, EUROPE",NA,NA,NA,"EUROPE",10,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,24,NA,NA,NA,NA,NA,237,"2020-08-24","264","Survey start time: 14:40:00, low tide time: 14:13:00, low tide height: 1.1 m",NA,NA,"Sargassaceae",7733,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","2903872365","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,"People Power Science",NA,NA,NA,"R0011413.jpg","Accepted","Ben Holt","c6e3ccb9-95bf-4f2e-898c-f3f20971afb2",NA,NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,FALSE,NA,NA,"GB",FALSE,"NE",2903872365,"Chromista",4,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:34.940+00:00","2025-05-15T06:02:34.940+00:00",50.545087,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Newtrain East",NA,"Survey start time: 14:40:00, low tide time: 14:13:00, low tide height: 1.1 m",-4.982662,NA,8,NA,NA,NA,NA,NA,"4045",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,NA,"BiodivTrueCrabs","Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",237,"NHMSYS0021058656","NHMSYS0021058656",3197821,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,2020,2025-06-03
"116","Bifurcaria bifurcata R.Ross",3197821,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"99547630715019044","Phaeophyceae",7073593,"Gerahies, Ireland, EUROPE","ExploreYourShore",NA,NA,"EUROPE",100,"Ireland",262,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,19,NA,NA,NA,NA,"County=Cork;Type of sighting=Alive",263,"2020-09-19",NA,NA,NA,NA,"Sargassaceae",7733,NA,NA,NA,NA,"Ireland","4466056605","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115186988",NA,NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,NA,"IE",FALSE,"NE",4466056605,"Chromista",4,NA,"2025-05-28T14:36:22.279+00:00","2025-05-28T14:36:47.130+00:00","2025-05-28T14:36:47.130+00:00",51.646932,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Gerahies",NA,NA,-9.583418,"2025-02-25T09:09:31.000+00:00",9,NA,NA,NA,NA,NA,"ie.nbdc.dataset.ExploreYourShore.99547630715019044",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","Julia Cooper",NA,NA,NA,NA,NA,"Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",263,NA,NA,3197821,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,NA,2020,2025-06-03
"117","Bifurcaria bifurcata R.Ross",3197821,NA,"Cork",NA,NA,"HUMAN_OBSERVATION",NA,"81404ee6-92f9-11ec-912d-e454e8915339","Phaeophyceae",7073593,"Gerahies, Ireland, EUROPE","Explore Your Shore",NA,NA,"EUROPE",100,"Ireland",159,"https://marineinfo.org/id/dataset/8046","d015c8d2-b847-4007-a401-7c4685d53218","Explore Your Shore",NA,19,NA,NA,NA,NA,NA,263,"2020-09-19","EYS_51.6464704_-9.58412426_2020-09-19_4",NA,NA,NA,"Sargassaceae",7733,NA,NA,"EPSG:4326",NA,"Ireland","3771308267","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2089ce96-4fb5-4a20-999c-3ccf45a27a4d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EYS_51.6464704_-9.58412426_2020-09-19-81404ee6-92f9-11ec-912d-e454e8915339",NA,NA,"f9df6cff-21d4-4d4b-8da4-eda454f5a086",NA,NA,NA,FALSE,NA,NA,"IE",FALSE,"NE",3771308267,"Chromista",4,"en","2025-03-25T19:10:43.777+00:00","2025-03-25T19:11:17.844+00:00","2025-03-25T19:11:17.844+00:00",51.64647,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Gerahies","V904449",NA,-9.584124,"2023-04-05T17:28:04.000+00:00",9,NA,NA,NA,NA,NA,"EYS_51.6464704_-9.58412426_2020-09-19-81404ee6-92f9-11ec-912d-e454e8915339",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"EML","EUROPE","BE","2089ce96-4fb5-4a20-999c-3ccf45a27a4d",NA,"724823",NA,NA,NA,NA,"Bifurcaria bifurcata R.Ross","urn:lsid:marinespecies.org:taxname:145503",NA,"Bifurcaria bifurcata",3197821,"bifurcata",263,NA,NA,3197821,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,2020,2025-06-03
