"","acceptedScientificName","acceptedTaxonKey","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","behavior","catalogNumber","class","classKey","cloc","collectionCode","continent","coordinateUncertaintyInMeters","country","crawlId","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","dynamicProperties","endDayOfYear","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","footprintWKT","fullCountry","gbifID","gbifRegion","genericName","genus","genusKey","geodeticDatum","georeferenceRemarks","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","hostingOrganizationKey","http://unknown.org/captive_cultivated","http://unknown.org/georeferenceRemarks","http://unknown.org/language","http://unknown.org/license","http://unknown.org/modified","http://unknown.org/nick","http://unknown.org/rightsHolder","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","installationKey","institutionCode","institutionID","institutionKey","isInCluster","islandGroup","ISO2","isSequenced","iucnRedListCategory","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationID","locationRemarks","lon","modified","month","municipality","nameAccordingTo","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismQuantity","organismQuantityType","organismRemarks","originalNameUsage","otherCatalogNumbers","ownerInstitutionCode","parentEventID","phylum","phylumKey","previousIdentifications","projectId","protocol","publishedByGbifRegion","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rightsHolder","sampleSizeUnit","samplingEffort","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","type","typeStatus","verbatimDepth","verbatimEventDate","verbatimIdentification","verbatimLocality","vitality","waterBody","year","downloadDate"
"15","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"261727222","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",7,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2025-02-15T14:29:06",15,NA,NA,NA,46,"2025-02-15T14:27:41Z",NA,NA,"14:27:41+00:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","5070043383","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"aliceyypoo",NA,"592608143",NA,NA,NA,NA,"aliceyypoo","261727222",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",5070043383,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-31T01:02:02.949+00:00","2025-05-31T01:02:02.949+00:00",50.147856,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-5.055704,"2025-04-15T19:24:43.000+00:00",2,NA,NA,"https://www.inaturalist.org/observations/261727222",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","aliceyypoo",NA,"https://www.inaturalist.org/observations/261727222","aliceyypoo",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",46,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2025-02-15 14:27:41",NA,"Castle Drive, Falmouth TR11 4NF, UK",NA,NA,2025,2025-06-03
"16","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"261762543","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",52,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2025-02-15T20:31:17",15,NA,NA,NA,46,"2025-02-15",NA,NA,NA,"Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","5070101654","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"bellaallan",NA,"592704251",NA,NA,NA,NA,"Bella","261762543",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",5070101654,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-30T22:57:03.355+00:00","2025-05-30T22:57:03.355+00:00",50.356794,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-4.127185,"2025-02-16T18:17:00.000+00:00",2,NA,NA,"https://www.inaturalist.org/observations/261762543",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Bella",NA,"https://www.inaturalist.org/observations/261762543","Bella",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",46,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2025-02-15",NA,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",NA,NA,2025,2025-06-03
"17","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"263611659","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",5,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2025-03-04T10:09:03",2,NA,NA,NA,61,"2025-03-02T11:34:32Z",NA,NA,"11:34:32+00:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","5087424714","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"helen_currell",NA,"598039858",NA,NA,NA,NA,"Zak Russell","263611659",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",5087424714,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-31T00:28:08.899+00:00","2025-05-31T00:28:08.899+00:00",50.356897,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-4.127275,"2025-03-04T11:30:14.000+00:00",3,NA,NA,"https://www.inaturalist.org/observations/263611659","Volcano barnacle","PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","helen_currell",NA,"https://www.inaturalist.org/observations/263611659","helen_currell",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",61,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2025-03-02 11:34:32",NA,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",NA,NA,2025,2025-06-03
"18","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"263613601","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",4,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2025-03-02T12:01:16",2,NA,NA,NA,61,"2025-03-02T12:00:31Z",NA,NA,"12:00:31+00:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","5087443677","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"aqualydon",NA,"597421018",NA,NA,NA,NA,"Alexander Lydon","263613601",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",5087443677,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-31T00:14:02.120+00:00","2025-05-31T00:14:02.120+00:00",50.356801,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,NA,NA,-4.126652,"2025-04-11T02:16:04.000+00:00",3,NA,NA,"https://www.inaturalist.org/observations/263613601",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Alexander Lydon",NA,"https://www.inaturalist.org/observations/263613601","Alexander Lydon",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",61,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2025-03-02 12:00:31",NA,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",NA,NA,2025,2025-06-03
"19","Perforatus perforatus (Bruguière, 1789)",9802456,"Wales",NA,NA,NA,"HUMAN_OBSERVATION",NA,"265098603","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",24,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2025-03-12T22:01:20",12,NA,NA,NA,71,"2025-03-12T16:43:58Z",NA,NA,"16:43:58+00:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","5087925322","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"njacko",NA,"600867641",NA,NA,NA,NA,"Nathan Jackson","265098603",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",5087925322,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-30T23:55:23.025+00:00","2025-05-30T23:55:23.025+00:00",53.221431,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-4.163091,"2025-04-12T09:00:27.000+00:00",3,NA,NA,"https://www.inaturalist.org/observations/265098603",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Nathan Jackson",NA,"https://www.inaturalist.org/observations/265098603","Nathan Jackson",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",71,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2025-03-12 16:43:58Z",NA,"Menai Strait, Menai Bridge, Wales, GB",NA,NA,2025,2025-06-03
"20","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"265391304","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",3,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2025-03-17T05:54:02",15,NA,NA,NA,74,"2025-03-15T12:03:09Z",NA,NA,"12:03:09+00:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","5087938865","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"googlywooglywoo",NA,"602276900",NA,NA,NA,NA,"Ben Holt","265391304",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",5087938865,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-30T23:22:39.533+00:00","2025-05-30T23:22:39.533+00:00",50.14754,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-5.056713,"2025-03-18T10:34:09.000+00:00",3,NA,NA,"https://www.inaturalist.org/observations/265391304",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","googlywooglywoo",NA,"https://www.inaturalist.org/observations/265391304","googlywooglywoo",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",74,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2025-03-15 12:03:09",NA,"Falmouth TR11 4NZ, UK",NA,NA,2025,2025-06-03
"21","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"265393462","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",7,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2025-03-15T12:28:41",15,NA,NA,NA,74,"2025-03-15T12:27:50Z",NA,NA,"12:27:50+00:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","5088006997","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"aliceyypoo",NA,"601633276",NA,NA,NA,NA,"aliceyypoo","265393462",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",5088006997,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-31T00:27:50.008+00:00","2025-05-31T00:27:50.008+00:00",50.147536,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-5.056296,"2025-04-12T15:34:00.000+00:00",3,NA,NA,"https://www.inaturalist.org/observations/265393462",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","aliceyypoo",NA,"https://www.inaturalist.org/observations/265393462","aliceyypoo",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",74,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2025-03-15 12:27:50",NA,"Falmouth, UK",NA,NA,2025,2025-06-03
"22","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"265393775","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",4,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2025-03-15T12:31:59",15,NA,NA,NA,74,"2025-03-15T12:30:02Z",NA,NA,"12:30:02+00:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","5087833772","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"caitlinevans97",NA,"601633962",NA,NA,NA,NA,"caitlinevans97","265393775",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",5087833772,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-31T00:26:15.415+00:00","2025-05-31T00:26:15.415+00:00",50.147579,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-5.056436,"2025-04-12T15:34:17.000+00:00",3,NA,NA,"https://www.inaturalist.org/observations/265393775",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","caitlinevans97",NA,"https://www.inaturalist.org/observations/265393775","caitlinevans97",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",74,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2025-03-15 12:30:02Z",NA,"Falmouth Bay, Falmouth, England, GB",NA,NA,2025,2025-06-03
"23","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"265400699","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",4,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2025-03-15T13:38:24",15,NA,NA,NA,74,"2025-03-15T12:11:23Z",NA,NA,"12:11:23+00:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","5088124826","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"elinmeek",NA,"601648732",NA,NA,NA,NA,"elinmeek","265400699",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",5088124826,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-31T00:31:56.922+00:00","2025-05-31T00:31:56.922+00:00",50.356517,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-4.12715,"2025-04-12T15:45:31.000+00:00",3,NA,NA,"https://www.inaturalist.org/observations/265400699",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","elinmeek",NA,"https://www.inaturalist.org/observations/265400699","elinmeek",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",74,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2025-03-15 12:11:23Z",NA,"Batten Bay, Plymouth, England, GB",NA,NA,2025,2025-06-03
"24","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"265442093","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",NA,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2025-03-15T19:02:30",15,NA,NA,NA,74,"2025-03-15T12:40:26Z",NA,NA,"12:40:26+00:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","5088164330","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"bellaallan",NA,"601736586",NA,NA,NA,NA,"Bella","265442093",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",5088164330,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-30T22:48:21.595+00:00","2025-05-30T22:48:21.595+00:00",50.356275,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-4.127531,"2025-04-12T16:58:03.000+00:00",3,NA,NA,"https://www.inaturalist.org/observations/265442093",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Bella",NA,"https://www.inaturalist.org/observations/265442093","Bella",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",74,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2025-03-15 12:40:26",NA,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",NA,NA,2025,2025-06-03
"25","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"265445797","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",9,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2025-03-18T17:57:23",15,NA,NA,NA,74,"2025-03-15T13:00:13Z",NA,NA,"13:00:13+00:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","5088054312","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"pixnaturalist",NA,"602752164",NA,NA,NA,NA,"Zak Russell","265445797",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",5088054312,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-30T23:42:20.742+00:00","2025-05-30T23:42:20.742+00:00",50.35595,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-4.127022,"2025-03-19T09:07:29.000+00:00",3,NA,NA,"https://www.inaturalist.org/observations/265445797",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","pixnaturalist",NA,"https://www.inaturalist.org/observations/265445797","pixnaturalist",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",74,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2025-03-15 13:00:13Z",NA,"Batten Bay, Plymouth, England, GB",NA,NA,2025,2025-06-03
"26","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"269941968","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",19,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2025-04-12T11:18:21",12,NA,NA,NA,102,"2025-04-12T12:17:45",NA,NA,"12:17:45+01:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","5133338588","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"kw24",NA,"611848734",NA,NA,NA,NA,"KW","269941968",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",5133338588,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-30T23:58:44.948+00:00","2025-05-30T23:58:44.948+00:00",50.147295,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-5.057885,"2025-04-16T12:25:14.000+00:00",4,NA,NA,"https://www.inaturalist.org/observations/269941968",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","KW",NA,"https://www.inaturalist.org/observations/269941968","KW",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",102,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2025-04-12 12:17:45+01:00",NA,"Cliff Road, Falmouth, England, GB",NA,NA,2025,2025-06-03
"27","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"269950624","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",3,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2025-04-12T12:28:45",12,NA,NA,NA,102,"2025-04-12T13:28:30",NA,NA,"13:28:30+01:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","5133338000","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"pippab68",NA,"611866446",NA,NA,NA,NA,"pippab68","269950624",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",5133338000,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-30T23:24:18.007+00:00","2025-05-30T23:24:18.007+00:00",50.14693,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-5.057996,"2025-04-13T10:31:56.000+00:00",4,NA,NA,"https://www.inaturalist.org/observations/269950624",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","pippab68",NA,"https://www.inaturalist.org/observations/269950624","pippab68",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",102,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2025-04-12 13:28:30+01:00",NA,"Cliff Road, Falmouth, England, GB",NA,NA,2025,2025-06-03
"28","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"269973597","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",NA,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2025-04-12T14:45:20",12,NA,NA,NA,102,"2025-04-12T12:48:08",NA,NA,"12:48:08+01:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","5133281096","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"f_izzy",NA,"611910957",NA,NA,NA,NA,"Isobel F","269973597",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",5133281096,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-31T00:32:14.398+00:00","2025-05-31T00:32:14.398+00:00",50.147186,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-5.057861,"2025-04-13T10:30:17.000+00:00",4,NA,NA,"https://www.inaturalist.org/observations/269973597",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Isobel F",NA,"https://www.inaturalist.org/observations/269973597","Isobel F",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",102,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2025-04-12 12:48:08",NA,"Falmouth TR11 4LX, UK",NA,NA,2025,2025-06-03
